timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1484987567.653,-3.906,13.672,38.086,37.598,-17.090,0
1484987567.657,5.371,36.133,40.527,35.645,19.531,0
1484987567.660,3.906,21.973,42.480,39.062,6.348,0
1484987567.664,1.953,21.973,41.992,39.062,15.625,0
1484987567.668,17.090,37.109,42.480,43.457,31.738,0
1484987567.672,21.484,41.504,40.527,43.457,4.395,0
1484987567.676,9.766,32.227,47.363,30.762,4.395,0
1484987567.680,22.461,27.832,37.109,44.922,-9.277,0
1484987567.684,19.043,21.973,40.039,52.246,-17.090,0
1484987567.688,7.324,22.461,46.387,47.852,34.180,0
1484987567.692,13.672,28.809,30.273,52.734,15.625,0
1484987567.696,16.602,17.090,33.691,51.270,12.695,0
1484987567.700,16.113,-5.371,45.410,53.223,28.809,0
1484987567.703,22.949,21.484,41.016,45.898,41.016,0
1484987567.707,32.227,41.504,39.062,59.082,6.836,0
1484987567.711,28.809,28.320,41.992,59.082,-18.066,0
1484987567.715,11.719,41.016,42.480,29.297,-8.301,0
1484987567.719,16.113,50.293,39.062,27.832,-0.977,0
1484987567.723,22.949,44.434,34.180,32.227,-2.930,0
1484987567.727,38.574,27.344,47.852,59.082,-37.109,0
1484987567.731,56.152,20.996,56.152,71.777,6.836,0
1484987567.735,45.898,41.504,47.363,57.129,32.227,0
1484987567.739,36.621,69.824,44.434,61.523,24.414,0
1484987567.743,32.227,70.801,54.199,58.105,10.254,0
1484987567.746,32.715,54.688,50.293,47.363,1.465,0
1484987567.750,38.086,42.480,36.133,55.176,23.438,0
1484987567.754,39.551,31.738,45.410,67.383,17.578,0
1484987567.758,34.180,29.785,51.270,63.477,28.809,0
1484987567.762,23.926,52.246,49.316,50.781,20.996,0
1484987567.766,28.320,57.129,47.852,41.016,-5.859,0
1484987567.770,22.949,29.785,31.738,39.062,-24.902,0
1484987567.774,19.043,17.578,33.203,41.504,-4.883,0
1484987567.778,31.738,36.621,45.410,50.781,11.230,0
1484987567.782,32.227,40.039,29.785,48.340,17.578,0
1484987567.785,21.484,28.320,35.156,37.598,20.508,0
1484987567.789,23.926,52.246,43.945,54.688,-1.465,0
1484987567.793,39.062,62.012,38.574,63.477,22.461,0
1484987567.797,35.645,44.922,51.270,53.223,33.203,0
1484987567.801,46.387,31.250,65.430,62.500,13.672,0
1484987567.805,57.617,48.828,74.707,69.336,42.480,0
1484987567.809,47.852,75.684,58.105,72.266,59.082,0
1484987567.813,32.715,59.570,33.691,63.965,27.344,0
1484987567.817,29.785,42.480,38.574,51.270,-3.906,0
1484987567.821,32.715,48.340,44.434,50.293,-2.441,0
1484987567.825,32.227,41.016,41.016,51.270,44.434,0
1484987567.828,38.574,42.969,38.086,56.641,33.203,0
1484987567.832,35.156,39.551,52.246,56.152,1.465,0
1484987567.836,45.410,19.531,53.711,60.547,29.297,0
1484987567.840,36.133,-1.465,43.457,46.387,44.922,0
1484987567.844,22.461,5.859,38.086,38.086,10.742,0
1484987567.848,32.715,46.387,43.457,66.406,-15.625,0
