timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1485087409.619,30.273,33.203,39.551,49.805,36.133,0
1485087409.623,30.762,26.855,28.809,41.504,75.684,0
1485087409.627,36.621,26.855,28.809,43.945,70.801,0
1485087409.631,35.645,23.926,32.227,50.293,46.875,0
1485087409.635,41.016,31.250,35.156,57.617,60.059,0
1485087409.639,45.410,35.156,37.109,61.523,42.480,0
1485087409.643,42.480,21.973,29.297,52.246,36.621,0
1485087409.647,44.434,30.762,35.645,55.176,33.691,0
1485087409.651,29.785,35.156,32.715,46.387,9.277,0
1485087409.655,19.043,27.344,20.996,34.180,35.156,0
1485087409.659,22.949,36.133,26.367,47.363,51.270,0
1485087409.662,29.297,28.809,30.273,49.805,40.039,0
1485087409.666,36.133,22.949,26.855,40.039,43.457,0
1485087409.670,29.785,33.691,27.344,38.086,63.477,0
1485087409.674,31.738,38.086,33.203,43.945,55.664,0
1485087409.678,46.387,45.898,35.645,47.363,34.180,0
1485087409.682,41.992,52.246,32.715,46.875,43.945,0
1485087409.686,23.926,47.852,28.809,40.527,40.527,0
1485087409.690,18.555,29.785,22.949,32.227,18.066,0
1485087409.694,23.926,25.391,23.926,36.621,2.441,0
1485087409.698,11.719,16.602,16.602,24.414,12.695,0
1485087409.701,15.625,9.277,19.531,25.879,30.762,0
1485087409.705,36.133,30.273,35.645,40.527,20.996,0
1485087409.709,44.434,47.363,38.086,43.945,15.625,0
1485087409.713,41.016,43.945,32.715,47.852,6.348,0
1485087409.717,40.527,40.527,33.691,51.758,34.180,0
1485087409.721,40.527,38.574,35.156,49.316,36.621,0
1485087409.725,33.203,26.367,23.438,37.598,28.320,0
1485087409.729,42.969,20.020,21.973,42.969,45.898,0
1485087409.733,59.570,40.527,39.551,56.152,28.809,0
1485087409.737,52.246,48.340,47.363,59.570,19.531,0
1485087409.741,48.340,41.992,47.852,58.105,-14.160,0
1485087409.744,51.758,40.039,41.016,50.293,6.348,0
1485087409.748,58.105,34.180,39.062,52.734,49.805,0
1485087409.752,61.035,34.668,39.551,52.734,40.039,0
1485087409.756,45.898,37.598,31.738,44.434,33.691,0
1485087409.760,37.109,33.691,29.297,43.457,67.383,0
